id,Label
4863,醪
4864,莒
4865,勲
4866,寡
4867,嶰
4868,曌
4869,弄
4870,洒
4871,輩
4872,寛
4873,郄
4874,碏
4875,邀
4876,彞
4877,愕
4878,賨
4879,槪
4880,綮
4881,油
4882,織
4883,奬
4884,馳
4885,熔
4886,偡
4887,郫
4888,釣
4889,晶
4890,闉
4891,芉
4892,鍋
4893,冥
4894,戵
4895,鋭
4896,憧
4897,碣
4898,脱
4899,敎
4900,鴉
4901,磨
4902,漑
4903,喩
4904,泚
4905,謬
4906,鉶
4907,救
4908,麹
4909,磧
4910,畚
4911,逍
4912,挻
4913,嬉
4914,澓
4915,玟
4916,旾
4917,壡
4918,翕
4919,鉒
4920,店
4921,私
4922,骘
4923,荩
4924,擧
4925,悫
4926,峄
4927,氵
4928,囯
4929,俣
4930,韪
4931,炔
4932,？
4933,奋
4934,銧
4935,晔
4936,熏
4937,䆅
4938,秷
4939,悗
4940,陴
4941,畺
4942,内
4943,贲
4944,珰
4945,巩
4946,楮
4947,祩
4948,䢍
4949,泫
4950,纮
4951,芋
4952,袀
4953,㟸
4954,翦
4955,蒇
4956,蕆
4957,处
4958,擾
4959,扔
4960,訚
4961,谦
4962,戬
4963,縂
4964,藴
4965,圮
4966,缶
4967,埙
4968,嵗
4969,刍
4970,柽
4971,禠
4972,稶
4973,館
4974,摅
4975,袷
4976,僭
4977,絖
4978,枿
4979,櫬
4980,穮
4981,怙
4982,裏
4983,胲
4984,觌
4985,痲
4986,襟
4987,桧
4988,廈
4989,縢
4990,[
4991,]
4992,仆
4993,苪
4994,関
4995,陈
4996,垲
4997,撢
4998,覬
4999,杌
5000,榷
5001,歟
5002,瀰
5003,烯
5004,眩
5005,骙
5006,伃
5007,篑
5008,弅
5009,玆
5010,刑
5011,帷
5012,擕
5013,斻
5014,旈
5015,廪
5016,体
5017,傢
5018,墍
5019,謭
5020,趄
5021,迾
5022,邌
5023,矝
5024,璝
5025,綢
5026,椯
5027,愖
5028,諡
5029,謼
5030,欩
5031,謜
5032,极
5033,氓
5034,藡
5035,釠
5036,棕
5037,棼
5038,鋻
5039,澢
5040,鄀
5041,呐
5042,棪
5043,騠
5044,籽
5045,戯
5046,艁
5047,謮
5048,譒
5049,㷓
5050,樻
5051,迿
5052,筍
5053,困
5054,柞
5055,衽
5056,鈄
5057,蔤
5058,煋
5059,娒
5060,騮
5061,嫆
5062,厓
5063,睊
5064,孄
5065,砎
5066,藼
5067,鸝
5068,婌
5069,吹
5070,凈
5071,瑶
5072,篠
5073,嬾
5074,㚝
5075,刺
5076,䚟
5077,昛
5078,峪
5079,綧
5080,{
5081,}
5082,澮
5083,皥
5084,温
5085,醜
5086,攤
5087,唆
5088,鬳
5089,騾
5090,猪
5091,慤
5092,蔑
5093,凟
5094,抹
5095,甕
5096,盞
5097,彡
5098,闍
5099,抄
5100,闑
5101,夾
5102,秃
5103,婢
5104,泜
5105,頍
5106,蕢
5107,鍼
5108,闖
5109,狂
5110,墅
5111,伴
5112,猱
5113,氣
5114,奔
5115,催
5116,澸
5117,謰
5118,邾
5119,㴵
5120,稭
5121,棘
5122,㮒
5123,郤
5124,憨
5125,絇
5126,觿
5127,鬧
5128,滅
5129,衟
5130,齩
5131,䂮
5132,曁
5133,䇓
5134,懲
5135,欅
5136,乜
5137,舅
5138,換
5139,珇
5140,粘
5141,褥
5142,使
5143,汻
5144,惪
5145,椋
5146,隚
5147,萍
5148,䮄
5149,燇
5150,嵈
5151,妄
5152,吝
5153,寳
5154,婍
5155,
5156,稘
5157,碍
5158,訾
5159,冔
5160,顉
5161,贏
5162,禿
5163,㺹
5164,廸
5165,趣
5166,壤
5167,妮
5168,灰
5169,炞
5170,
5171,玓
5172,珆
5173,搠
5174,牽
5175,戶
5176,弤
5177,堧
5178,嗛
5179,爆
5180,䘏
5181,撖
5182,昩
5183,喧
5184,嬌
5185,懺
5186,鵶
5187,卑
5188,旒
5189,瘦
5190,冋
5191,禰
5192,入
5193,嘯
5194,漩
5195,吃
5196,葩
5197,雜
5198,攬
5199,俺
5200,怯
5201,灘
5202,唵
5203,籃
5204,匝
5205,覇
5206,抝
5207,姓
5208,閤
5209,仳
5210,禀
5211,潑
5212,撥
5213,除
5214,諦
5215,剳
5216,茶
5217,差
5218,棗
5219,厮
5220,眼
5221,琱
5222,倒
5223,禡
5224,抵
5225,湼
5226,勘
5227,歇
5228,曳
5229,訖
5230,爪
5231,霅
5232,蘸
5233,腯
5234,捉
5235,撅
5236,巙
5237,擔
5238,苦
5239,麽
5240,呵
5241,腦
5242,闌
5243,喃
5244,簀
5245,瓮
5246,妥
5247,卽
5248,撼
5249,食
5250,討
5251,棧
5252,囘
5253,沓
5254,娑
5255,牀
5256,算
5257,咬
5258,嵬
5259,拏
5260,疊
5261,落
5262,凍
5263,吐
5264,㽘
5265,枉
5266,缃
5267,黄
5268,閨
5269,錪
5270,烟
5271,姐
5272,濼
5273,鷮
5274,邘
5275,顾
5276,贾
5277,虚
5278,婦
5279,吁
5280,钜
5281,盻
5282,凤
5283,娜
5284,姨
5285,姊
5286,吴
5287,旐
5288,赋
5289,釵
5290,薝
5291,嫗
5292,㜪
5293,妓
5294,侄
5295,张
5296,筑
5297,惋
5298,翩
5299,筋
5300,挼
5301,孥
5302,潺
5303,崗
5304,廡
5305,粉
5306,傛
5307,灧
5308,酋
5309,架
5310,綫
5311,陘
5312,脁
5313,婤
5314,判
5315,醢
5316,涌
5317,鳯
5318,＋
5319,晴
5320,荣
5321,孰
5322,晹
5323,攎
5324,佪
5325,峸
5326,愆
5327,怞
5328,簽
5329,=
5330,駽
5331,襈
5332,宷
5333,槢
5334,忂
5335,绹
5336,攑
5337,檏
5338,飜
5339,晛
5340,揔
5341,䅳
5342,隐
5343,荘
5344,銶
5345,姮
5346,娵
5347,茯
5348,卮
5349,晱
5350,静
5351,姿
5352,鋙
5353,妍
5354,蠖
5355,藯
5356,盦
5357,娧
5358,妗
5359,鬟
5360,絮
5361,縵
5362,藟
5363,蒿
5364,嫣
5365,嬃
5366,蝶
5367,杺
5368,繭
5369,婺
5370,爛
5371,1
5372,3
5373,6
5374,7
5375,8
5376,0
5377,5
5378,4
5379,9
5380,衞
5381,樨
5382,娉
5383,鳥
5384,顰
5385,邨
5386,壆
5387,嫈
5388,嵸
5389,筱
5390,愸
5391,榭
5392,鍛
5393,姪
5394,妝
5395,酒
5396,嫩
5397,娛
5398,茜
5399,賔
5400,肌
5401,撚
5402,俏
5403,舞
5404,娣
5405,夕
5406,亏
5407,霏
5408,粧
5409,妖
5410,翡
5411,涎
5412,械
5413,玼
5414,嫰
5415,莞
5416,氻
5417,娃
5418,婇
5419,眙
5420,㬅
5421,飄
5422,孋
5423,袌
5424,涭
5425,裡
5426,灠
5427,夸
5428,陣
5429,尔
5430,泊
5431,埒
5432,瑯
5433,汗
5434,崆
5435,玻
5436,滾
5437,汎
5438,筯
5439,碑
5440,琾
5441,坃
5442,琔
5443,拿
5444,鸿
5445,昐
5446,眞
5447,屛
5448,嫡
5449,䋊
5450,㒜
5451,璒
5452,精
5453,謳
5454,襞
5455,埕
5456,磬
5457,𦓹
5458,仭
5459,銕
5460,㘧
5461,颯
5462,㳚
5463,淤
5464,𨮁
5465,𤏳
5466,𡐤
5467,烊
5468,堄
5469,烄
5470,爝
5471,枘
5472,榣
5473,欏
5474,滼
5475,柵
5476,噤
5477,槨
5478,鈏
5479,鏤
5480,坅
5481,㙔
5482,㮮
5483,㮵
5484,爋
5485,頣
5486,堀
5487,塚
5488,鋢
5489,堚
5490,㬜
5491,熬
5492,㸅
5493,鋪
5494,鍗
5495,橎
5496,㰘
5497,熰
5498,
5499,鎜
5500,㠐
5501,濁
5502,釆
5503,菲
5504,柰
5505,㫤
5506,蔉
5507,頴
5508,濙
5509,驗
5510,圿
5511,浪
5512,竳
5513,袺
5514,㦂
5515,熂
5516,鴈
5517,㭿
5518,釬
5519,㙱
5520,靑
5521,𢋡
5522,𤩰
5523,飲
5524,彛
5525,卻
5526,瀔
5527,郞
5528,徑
5529,颷
5530,𤊹
5531,䢿
5532,樌
5533,鍷
5534,鳶
5535,𦐿
5536,魄
5537,鈳
5538,烓
5539,蕖
5540,鑭
5541,鬼
5542,䡵
5543,畱
5544,卭
5545,琉
5546,鞾
5547,焲
5548,佲
5549,鴊
5550,䆡
5551,赦
5552,岢
5553,輄
5554,𨧿
5555,靉
5556,焀
5557,唻
5558,幕
5559,継
5560,閰
5561,𦔐
5562,嶫
5563,𢘅
5564,𨭉
5565,遍
5566,哻
5567,䲀
5568,鱀
5569,巏
5570,玒
5571,璄
5572,麴
5573,鵑
5574,銭
5575,邂
5576,廛
5577,牲
5578,圤
5579,鑱
5580,忩
5581,槦
5582,妲
5583,嵷
5584,嫕
5585,紗
5586,倖
5587,谭
5588,从
5589,孙
5590,眕
5591,搔
5592,蒜
5593,娙
5594,逐
5595,羈
5596,仉
5597,緹
5598,吕
5599,雉
5600,驕
5601,卫
5602,鶩
5603,蒋
5604,琵
5605,琶
5606,瘤
5607,魂
5608,炀
5609,暧
5610,鞅
5611,嬙
5612,韩
5613,嫽
5614,冯
5615,羋
5616,俀
5617,軖
5618,毘
5619,嬋
5620,颜
5621,瑷
5622,染
5623,嵊
5624,鷓
5625,嗼
5626,熪
5627,䛾
5628,兖
5629,泙
5630,敀
5631,佢
5632,瑙
5633,穴
5634,朽
5635,枻
5636,鏑
5637,珶
5638,櫏
5639,录
5640,艸
5641,瀝
5642,嵑
5643,涴
5644,侇
5645,瀘
5646,訕
5647,財
5648,玧
5649,悤
5650,瑅
5651,裝
5652,暀
5653,遈
5654,便
5655,撲
5656,剪
5657,譱
5658,鑚
5659,暮
5660,愙
5661,污
5662,枯
5663,騷
5664,各
5665,怦
5666,陁
5667,佰
5668,傷
5669,邏
5670,湏
5671,媄
5672,秤
5673,儜
5674,娬
5675,亡
5676,漫
5677,低
5678,喪
5679,Γ
5680,㮣
5681,等
5682,甑
5683,訶
5684,杴
5685,爨
5686,憾
5687,弍
5688,曔
5689,齒
5690,懰
5691,酺
5692,喭
5693,裦
5694,
5695,攵
5696,遣
5697,捐
5698,嬇
5699,暆
5700,手
5701,■
5702,苾
5703,眄
5704,囗
5705,娩
5706,糸
5707,胐
5708,銲
5709,
5710,緼
5711,嬪
5712,偭
5713,琁
5714,潨
5715,凑
5716,姹
5717,稃
5718,煴
5719,凖
5720,緩
5721,惎
5722,眈
5723,
5724,斋
5725,証
5726,掉
5727,涿
5728,慇
5729,宀
5730,艤
5731,氾
5732,鼻
5733,貭
5734,纪
5735,皛
5736,鼓
5737,俎
5738,愁
5739,盖
5740,穏
5741,匐
5742,鶻
5743,钑
5744,浼
5745,肆
5746,
5747,貨
5748,浰
5749,愜
5750,嬐
5751,謠
5752,市
5753,侱
5754,戠
5755,挂
5756,櫧
5757,釰
5758,揀
5759,媒
5760,騽
5761,剁
5762,逆
5763,寷
5764,鉥
5765,辿
5766,涀
5767,扢
5768,晠
5769,鷾
5770,揩
5771,挐
5772,廞
5773,朓
5774,䓲
5775,禽
5776,鰒
5777,陲
5778,囧
5779,態
5780,撤
5781,礼
5782,嫮
5783,顙
5784,輍
5785,婿
5786,刀
5787,貳
5788,凶
5789,驩
5790,蠟
5791,统
5792,觸
5793,煞
5794,埋
5795,䛒
5796,厝
5797,捨
5798,虢
5799,昏
5800,阤
5801,褐
5802,擒
5803,叱
5804,岿
5805,竭
5806,α
5807,儦
5808,儹
5809,㚚
5810,驡
5811,幫
5812,漠
5813,噲
5814,虧
5815,礭
5816,螬
5817,
5818,踏
5819,覓
5820,翝
5821,蓐
5822,乔
5823,悍
5824,涚
5825,蔓
5826,π
5827,䛬
5828,繟
5829,佻
5830,煩
5831,臥
5832,琄
5833,㝵
5834,广
5835,覞
5836,賏
5837,婼
5838,諆
5839,玪
5840,㑺
5841,丄
5842,昢
5843,埻
5844,墿
5845,慆
5846,籯
5847,邳
5848,灞
5849,倨
5850,廿
5851,贖
5852,暖
5853,釓
5854,佋
5855,倗
5856,䣀
5857,稌
5858,曍
5859,潓
5860,﹀
5861,掾
5862,罌
5863,犫
5864,禼
5865,泛
5866,砅
5867,胃
5868,雰
5869,逺
5870,剬
5871,恁
5872,乹
5873,栟
5874,訅
5875,謑
5876,樳
5877,楬
5878,礠
5879,牘
5880,旱
5881,斝
5882,廑
5883,卅
5884,㮁
5885,臊
5886,縻
5887,鷫
5888,緀
5889,齬
5890,ㄘ
5891,停
5892,偵
5893,瓄
5894,夭
5895,貂
5896,粗
5897,鄱
5898,暵
5899,舶
5900,怛
5901,焠
5902,茱
5903,扞
5904,蔶
5905,橈
5906,耇
5907,輶
5908,㟧
5909,㐅
5910,奼
5911,︵
5912,欵
5913,脢
5914,萴
5915,嵫
5916,䳲
5917,岧
5918,蕈
5919,獠
5920,睃
5921,萧
5922,鎝
5923,櫓
5924,霣
5925,祠
5926,䘪
5927,閿
5928,幧
5929,啉
5930,淋
5931,皈
5932,＊
5933,门
5934,咄
5935,盆
5936,蓨
5937,往
5938,樣
5939,袒
5940,宵
5941,㻧
5942,
5943,渊
5944,婕
5945,翅
5946,敫
5947,潰
5948,釩
5949,祑
5950,
5951,
5952,
5953,夂
5954,觖
5955,︱
5956,
5957,华
5958,
5959,
5960,钵
5961,濺
5962,騁
5963,儧
5964,垡
5965,
5966,咺
5967,騖
5968,殺
5969,慍
5970,䋶
5971,泹
5972,返
5973,
5974,胨
5975,犍
5976,豎
5977,闠
5978,扌
5979,癶
5980,
5981,洷
5982,
5983,銚
5984,絆
5985,幘
5986,糹
5987,咢
5988,睒
5989,荒
5990,垧
5991,
5992,
5993,忝
5994,茀
5995,憩
5996,
5997,潕
5998,簞
5999,𨙸
6000,
6001,
6002,
6003,埝
6004,鯖
6005,暅
6006,旆
6007,
6008,
6009,颂
6010,䀪
6011,
6012,岋
6013,灒
6014,
6015,
6016,
6017,
6018,鯢
6019,澌
6020,疥
6021,
6022,槽
6023,璴
6024,帟
6025,圍
6026,估
6027,
6028,
6029,
6030,壞
6031,軡
6032,倅
6033,
6034,
6035,謲
6036,
6037,隕
6038,
6039,
6040,腋
6041,針
6042,
6043,
6044,
6045,咅
6046,ㄧ
6047,紜
6048,戍
6049,戟
6050,挾
6051,
6052,楦
6053,墠
6054,軋
6055,昗
6056,琂
6057,テ
6058,晖
6059,訷
6060,罄
6061,汞
6062,霜
6063,懐
6064,碕
6065,辣
6066,棸
6067,媵
6068,荆
6069,腪
6070,阝
6071,滎
6072,荐
6073,傺
6074,諓
6075,晘
6076,亻
6077,閛
6078,釖
6079,鄠
6080,䪻
6081,恵
6082,虊
6083,粒
6084,邮
6085,腞
6086,瑠
6087,恰
6088,茙
6089,溆
6090,惓
6091,鄅
6092,賝
6093,購
6094,篋
6095,技
6096,隄
6097,輜
6098,甝
6099,佼
6100,薕
6101,凜
6102,鍌
6103,覦
6104,咒
6105,黓
6106,榤
6107,籧
6108,崘
6109,隒
6110,憓
6111,冱
6112,琓
6113,焕
6114,凉
6115,揁
6116,㻌
6117,彣
6118,翫
6119,滻
6120,忛
6121,峹
6122,嶨
6123,屳
6124,泱
6125,緷
6126,錥
6127,曎
6128,
6129,䒠
6130,/
6131,㥓
6132,雚
6133,瀓
6134,㢡
6135,弣
6136,懻
6137,汨
6138,紵
6139,絙
6140,紩
6141,暭
6142,莓
6143,灩
6144,筧
6145,罃
6146,屴
6147,簹
6148,揞
6149,紑
6150,嵍
6151,透
6152,鶵
6153,斂
6154,撗
6155,鍜
6156,㝏
6157,鵰
6158,禓
6159,拪
6160,崳
6161,嶛
6162,柅
6163,㥄
6164,膠
6165,稧
6166,沌
6167,鄜
6168,郔
6169,淊
6170,穊
6171,䪹
6172,盾
6173,晷
6174,詭
6175,圢
6176,詖
6177,怠
6178,崨
6179,鄟
6180,摳
6181,枳
6182,㞯
6183,灁
6184,㭊
6185,澶
6186,迆
6187,蒍
6188,破
6189,恣
6190,鐧
6191,洿
6192,鈹
6193,嶕
6194,反
6195,鏽
6196,蔜
6197,泝
6198,㡵
6199,暿
6200,奄
6201,彎
6202,鏈
6203,鏶
6204,璍
6205,墩
6206,䋔
6207,栵
6208,疄
6209,閈
6210,閽
6211,轉
6212,尞
6213,瑉
6214,厎
6215,剋
6216,償
6217,淄
6218,暤
6219,闤
6220,鵙
6221,伶
6222,荥
6223,澟
6224,蒹
6225,斕
6226,巉
6227,杳
6228,藇
6229,絧
6230,侚
6231,禝
6232,繘
6233,溰
6234,㽥
6235,䛑
6236,羌
6237,䵎
6238,邟
6239,擋
6240,亲
6241,謘
6242,儌
6243,厘
6244,㙻
6245,誗
6246,翉
6247,軥
6248,轓
6249,潊
6250,繸
6251,聓
6252,豊
6253,随
6254,䢼
6255,郹
6256,鰼
6257,义
6258,拒
6259,鈃
6260,茸
6261,鈒
6262,悞
6263,鰅
6264,汙
6265,濃
6266,濣
6267,崒
6268,蚡
6269,硎
6270,䳑
6271,鴒
6272,鴋
6273,枵
6274,棹
6275,䔲
6276,柖
6277,橾
6278,桲
6279,栒
6280,檈
6281,㑥
6282,㓗
6283,㻁
6284,琀
6285,夽
6286,恡
6287,戀
6288,認
6289,謟
6290,輨
6291,輹
6292,䡋
6293,㝡
6294,蕩
6295,悚
6296,悸
6297,
6298,㝗
6299,昵
6300,䇅
6301,袨
6302,峽
6303,侈
6304,据
6305,稒
6306,椽
6307,㺩
6308,惶
6309,玎
6310,餕
6311,餇
6312,䭑
6313,㺺
6314,㝣
6315,櫾
6316,榧
6317,槄
6318,㰋
6319,梢
6320,桋
6321,偆
6322,僾
6323,俓
6324,僆
6325,僝
6326,俔
6327,伓
6328,倛
6329,佴
6330,僇
6331,佗
6332,俘
6333,仂
6334,侳
6335,䢔
6336,悺
6337,忄
6338,㤝
6339,濘
6340,惴
6341,憒
6342,嵯
6343,祤
6344,譟
6345,冤
6346,烹
6347,趍
6348,惀
6349,銯
6350,輰
6351,蜕
6352,笋
6353,郑
6354,隽
6355,顛
6356,皿
6357,絈
6358,綪
6359,犮
6360,撣
6361,煲
6362,憮
6363,綆
6364,翣
6365,繄
6366,貿
6367,鉾
6368,澞
6369,仠
6370,絹
6371,溒
6372,悼
6373,輳
6374,乗
6375,頩
6376,番
6377,醯
6378,㺽
6379,箊
6380,沬
6381,挽
6382,菙
6383,湹
6384,綅
6385,㻮
6386,佔
6387,磷
6388,礹
6389,䳦
6390,綑
6391,綀
6392,衳
6393,䮐
6394,閠
6395,床
6396,愠
6397,鄚
6398,譼
6399,竪
6400,翶
6401,郱
6402,堰
6403,懔
6404,坂
6405,忸
6406,鍻
6407,潏
6408,巚
6409,徼
6410,摧
6411,㤾
6412,稿
6413,确
6414,煨
6415,烑
6416,燰
6417,隍
6418,賂
6419,濫
6420,憘
6421,髙
6422,鏠
6423,漾
6424,邗
6425,褏
6426,罡
6427,瓉
6428,昹
6429,馵
6430,㻞
6431,醞
6432,檃
6433,翓
6434,陜
6435,輊
6436,鸃
6437,恦
6438,筞
6439,㵾
6440,鍃
6441,㵝
6442,罍
6443,絍
6444,虁
6445,暺
6446,聦
6447,攴
6448,椂
6449,嶤
6450,
6451,榶
6452,
6453,繗
6454,坌
6455,
6456,
6457,烶
6458,勑
6459,汛
6460,緋
6461,襓
6462,尙
6463,駁
6464,寭
6465,檄
6466,虺
6467,熯
6468,鋟
6469,亹
6470,鲍
6471,晆
6472,熇
6473,爼
6474,冝
6475,鮤
6476,旍
6477,祦
6478,叚
6479,朂
6480,聮
6481,邉
6482,檗
6483,壂
6484,舂
6485,派
6486,爻
6487,鑂
6488,鑪
6489,墱
6490,鷁
6491,纉
6492,寏
6493,鈔
6494,术
6495,熟
6496,蟄
6497,觧
6498,徤
6499,愽
6500,葑
6501,儯
6502,裸
6503,翾
6504,珎
6505,苘
6506,
6507,鄷
6508,諌
6509,熈
6510,萌
6511,舘
6512,竒
6513,燆
6514,翲
6515,寍
6516,莚
6517,鄼
6518,凃
6519,荁
6520,夣
6521,麃
6522,炶
6523,禇
6524,形
6525,熖
6526,彚
6527,㣧
6528,醒
6529,綂
6530,瑧
6531,垸
6532,珢
6533,複
6534,梐
6535,揄
6536,膝
6537,黍
6538,橰
6539,㫛
6540,暏
6541,廵
6542,黙
6543,貲
6544,晡
6545,缸
6546,訟
6547,數
6548,晑
6549,輇
6550,鷖
6551,騢
6552,禺
6553,鵡
6554,鷤
6555,肻
6556,㙏
6557,鑕
6558,
6559,蔪
6560,苀
6561,袍
6562,障
6563,鶉
6564,鷙
6565,鐮
6566,脉
6567,韎
6568,凇
6569,騘
6570,庖
6571,蓗
6572,荍
6573,港
6574,廂
6575,
6576,
6577,
6578,
6579,鍍
6580,
6581,忡
6582,㤨
6583,
6584,綉
6585,匋
6586,䙉
6587,聆
6588,淅
6589,鯾
6590,㴰
6591,矧
6592,樿
6593,鏵
6594,黿
6595,鞼
6596,徖
6597,爇
6598,兊
6599,螯
6600,欄
6601,
6602,豢
6603,覘
6604,潬
6605,膾
6606,榅
6607,燻
6608,棿
6609,濶
6610,斾
6611,騆
6612,牗
6613,蕎
6614,䆃
6615,槹
6616,
6617,开
6618,攷
6619,攻
6620,㝯
6621,䌀
6622,紭
6623,紟
6624,鱸
6625,株
6626,样
6627,怐
6628,棊
6629,綾
6630,嚳
6631,薺
6632,夰
6633,啇
6634,焸
6635,紕
6636,綐
6637,啚
6638,叅
6639,溋
6640,珡
6641,庄
6642,筭
6643,湩
6644,峕
6645,鏇
6646,浸
6647,滓
6648,軨
6649,㩲
6650,鑢
6651,璔
6652,墊
6653,嵱
6654,蓳
6655,錋
6656,泟
6657,傕
6658,鎂
6659,坿
6660,缜
6661,蠋
6662,蕓
6663,薹
6664,窿
6665,耈
6666,芩
6667,霷
6668,秈
6669,滯
6670,洩
6671,徂
6672,棖
6673,䴊
6674,亳
6675,肉
6676,栥
6677,鑘
6678,鮣
6679,黥
6680,晣
6681,㯍
6682,鹍
6683,襐
6684,裭
6685,㣍
6686,堣
6687,瀷
6688,䋲
6689,
6690,個
6691,炖
6692,煣
6693,煾
6694,碗
6695,裿
6696,菖
6697,蘢
6698,茺
6699,薵
6700,萄
6701,苒
6702,晿
6703,緽
6704,焃
6705,烽
6706,墰
6707,㷘
6708,
6709,鸛
6710,瓃
6711,
6712,焄
6713,濎
6714,芴
6715,弴
6716,讝
6717,忎
6718,鐤
6719,丈
6720,煖
6721,苔
6722,泒
6723,豕
6724,硨
6725,玽
6726,睺
6727,曨
6728,桞
6729,㯽
6730,櫿
6731,鈦
6732,鎌
6733,訐
6734,梚
6735,﨣
6736,碓
6737,怍
6738,歉
6739,鵉
6740,枙
6741,礦
6742,壝
6743,櫝
6744,韑
6745,兹
6746,禖
6747,碤
6748,鈓
6749,蓄
6750,騟
6751,駬
6752,瀫
6753,硡
6754,矚
6755,沋
6756,伀
6757,諣
6758,寕
6759,祏
6760,憽
6761,蝀
6762,㸌
6763,剴
6764,秭
6765,怕
6766,㥠
6767,栾
6768,裹
6769,袋
6770,鲛
6771,嵅
6772,藁
6773,壣
6774,㶴
6775,䔍
6776,沱
6777,暋
6778,虓
6779,菅
6780,鎕
6781,琙
6782,驅
6783,顖
6784,昃
6785,埍
6786,紝
6787,圴
6788,䖑
6789,䖕
6790,虤
6791,遉
6792,莭
6793,委
6794,箮
6795,筬
6796,婣
6797,浠
6798,楯
6799,㼆
6800,㻷
6801,竲
6802,鶬
6803,
6804,潜
6805,櫨
6806,鬰
6807,衘
6808,棽
6809,䤾
6810,仜
6811,嵔
6812,珈
6813,籩
6814,讞
6815,翷
6816,翢
6817,觜
6818,竬
6819,恍
6820,钀
6821,
6822,洳
6823,枲
6824,蘬
6825,闥
6826,鐼
6827,峑
6828,衁
6829,徧
6830,浫
6831,䌅
6832,紏
6833,劾
6834,棎
6835,㙞
6836,頄
6837,謫
6838,檼
6839,
6840,㵰
6841,叄
6842,㰌
6843,衕
6844,桉
6845,岜
6846,鐖
6847,碔
6848,睴
6849,譁
6850,
6851,襸
6852,霯
6853,䨌
6854,阼
6855,薤
6856,䅘
6857,椃
6858,輾
6859,軓
6860,䮾
6861,䘽
6862,
6863,櫕
6864,补
6865,捌
6866,䘻
6867,襇
6868,襴
6869,悬
6870,銎
6871,韹
6872,䪧
6873,鍞
6874,葚
6875,雈
6876,煛
6877,㫰
6878,熑
6879,鉄
6880,菽
6881,鯆
6882,鈛
6883,鱉
6884,弛
6885,銴
6886,忯
6887,迌
6888,㩤
6889,摙
6890,挶
6891,担
6892,澦
6893,亐
6894,垙
6895,溝
6896,忘
6897,胖
6898,柌
6899,惖
6900,溙
6901,淕
6902,㻊
6903,滜
6904,䇐
6905,竱
6906,壚
6907,瑌
6908,觶
6909,曩
6910,晜
6911,售
6912,矅
6913,簋
6914,璶
6915,恈
6916,鍧
6917,縊
6918,巗
6919,㦉
6920,怟
6921,鈭
6922,鷃
6923,蒒
6924,箺
6925,韾
6926,筦
6927,枸
6928,桁
6929,焰
6930,爖
6931,熡
6932,泭
6933,橺
6934,柿
6935,錎
6936,鏼
6937,鋝
6938,輒
6939,
6940,纈
6941,绚
6942,栙
6943,鮫
6944,䡒
6945,㻑
6946,秔
6947,溏
6948,鐛
6949,鸚
6950,輢
6951,㺭
6952,屷
6953,鰣
6954,
6955,絗
6956,鉆
6957,鈧
6958,樬
6959,淎
6960,
6961,滐
6962,僶
6963,禢
6964,祼
6965,䥏
6966,璗
6967,緮
6968,頨
6969,衫
6970,凁
6971,湶
6972,珘
6973,瑲
6974,惁
6975,㶇
6976,霳
6977,襃
6978,
6979,巠
6980,脤
6981,䪫
6982,鶺
6983,鵅
6984,讑
6985,
6986,儱
6987,曤
6988,慨
6989,肫
6990,絨
6991,燥
6992,渺
6993,翴
6994,䲹
6995,隮
6996,顴
6997,頙
6998,斒
6999,
7000,肥
7001,埁
7002,巃
7003,鰐
7004,鍳
7005,襗
7006,綨
7007,舄
7008,穹
7009,鉙
7010,䝺
7011,陭
7012,鵒
7013,蔩
7014,儐
7015,䜭
7016,㕡
7017,獄
7018,㼅
7019,鷨
7020,䴃
7021,侣
7022,嵂
7023,刪
7024,縜
7025,促
7026,䀉
7027,䀂
7028,面
7029,铭
7030, 
7031,璃
7032,燼
7033,㷍
7034,糴
7035,窮
7036,汰
7037,翑
7038,耟
7039,浻
7040,堎
7041,奩
7042,奫
7043,頰
7044,翳
7045,憛
7046,惚
7047,㼸
7048,甐
7049,甗
7050,㼺
7051,瓅
7052,犴
7053,矱
7054,坯
7055,壕
7056,埛
7057,䡧
7058,檣
7059,
7060,祴
7061,浜
7062,湂
7063,鈊
7064,柶
7065,幄
7066,柒
7067,棔
7068,惝
7069,翪
7070,盂
7071,䵼
7072,㶏
7073,雧
7074,煢
7075,莍
7076,鯬
7077,䢰
7078,昻
7079,袏
7080,䚸
7081,案
7082,褀
7083,輞
7084,牡
7085,鋀
7086,爊
7087,濽
7088,㶎
7089,岪
7090,艇
7091,韮
7092,莗
7093,芽
7094,鹽
7095,鈎
7096,駘
7097,陝
7098,撍
7099,䋹
7100,袩
7101,搌
7102,馤
7103,隹
7104,
7105,錭
7106,鎒
7107,鎱
7108,显
7109,巷
7110,萸
7111,茽
7112,堥
7113,墂
7114,鈱
7115,置
7116,鴞
7117,犬
7118,鯙
7119,襖
7120,贑
7121,氿
7122,炿
7123,絕
7124,梆
7125,㫊
7126,雴
7127,
7128,椎
7129,忏
7130,紌
7131,靆
7132,艨
7133,泡
7134,阡
7135,阷
7136,陌
7137,薑
7138,昮
7139,櫋
7140,恖
7141,䥓
7142,襍
7143,恱
7144,訑
7145,滲
7146,㶌
7147,㦢
7148,偦
7149,鍯
7150,聴
7151,琤
7152,壃
7153,
7154,秵
7155,尭
7156,鷥
7157,銊
7158,
7159,篥
7160,騵
7161,蔘
